Image,mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,label
AJE1,10.577491876384963,1.3071828134247576,0.9355666199054404,28.53855997027177,3.701699766301317,2.69765161380308,2.381094339886329,3.0463538942892,3.0927578779158638,normal
AJG1,4.4450465930136245,0.41117308897188115,-0.21918607914699814,19.676309211687762,2.006148341774657,1.040598868638613,4.2856319318428255,6.007626669879997,-5.930258146291218,normal
AJL1,18.03610453253426,3.4827850756449874,0.10715306255586188,35.07533151662685,6.677687090241865,2.053590245158251,1.4626252523079402,1.6739986940334526,-0.16372941151647813,normal
AJN1,8.758235538058809,0.5779414162029047,-0.059717692296352085,27.27084618217545,2.1298603716180096,0.5928744886345938,2.833500909120198,4.514114122624777,-3.835787637215401,normal
AJP1,14.377173386705788,3.2212280021758137,-1.3299235429970915,31.12552989451215,7.238312856987495,3.1021346713003086,1.74094338695905,2.1836757632862613,-2.2174065269119483,abnormal
AJW1,10.656940625428149,1.3749095147915449,0.5451040096599111,28.637571581954017,4.177433746462515,1.7614233513657453,2.377200510781746,3.4851023980181686,4.020586515947344,normal
AJZ1,9.93477038418049,2.2422024842205577,0.9383286768734258,26.55874826271871,5.932838500333977,2.76562981595081,2.3870524668483095,2.8236250634925133,3.33535208240483,normal
AKB1,1.0813651979402725,0.16165623493686546,0.05875430827502388,9.430179519005694,1.1967257711626913,0.5940467592351085,9.033712159669795,9.546617701315306,12.897600250116847,normal
AKJ1,16.32638937388466,4.580186482891557,-2.4875002944718037,33.9152402812078,9.833858922677594,5.368342603378843,1.6114435163847576,1.8591925420574384,-1.838755982237207,normal
AKZ1,26.744878255098342,6.918485634724886,0.06322523215413041,38.56538714122274,9.61537976065625,2.1980243531386376,0.7855954325075463,0.9477850693320405,-0.04142586696889977,normal
ALC1,17.378929922438154,1.2002055131994613,1.4620996392826224,35.997469930855495,3.0625218936904535,3.545751993364484,1.6103873067458543,2.52484662982443,2.6034670090538317,normal
ALF1,21.046438873408263,2.0903732522561,3.321731770019009,37.92263504920247,4.852437739312088,6.923975842468903,1.2682530489234232,2.3764242775055964,1.9572361397353777,normal
ALI1,24.405413901936846,7.992337866288283,3.818175687551448,35.93884639340632,11.660013714378996,6.13469397624003,0.8158348154738596,0.8998077409197923,1.413185324499312,normal
ALU1,7.477331520803301,0.7885472453577489,0.7840356211661484,24.529921563065706,2.8596288158453285,3.1655220438625116,3.0613047053760876,4.401905821825911,4.6860364797254235,normal
AMC1,11.181874093737019,1.6506265584511244,0.7700375619225546,29.210432430350956,4.478597021411064,2.186006414793816,2.261697602594905,2.707576228282842,3.030272331371805,normal
AMF1,32.381973739370245,1.7674711831513383,1.6112904173471645,44.78225054102899,2.936801790581669,2.4324280069071538,0.6687734667603892,1.5697262188619163,1.1901054353669527,normal
AMK1,9.026702406288292,0.4471377531397264,0.7873107160263013,27.38857298064366,1.730044124869943,2.966558192775342,2.749296816836872,4.113192301929363,4.406098495865937,normal
AMT1,13.525203470644657,3.210650999814409,0.8077808689036963,30.481416238430988,7.2272035434478825,1.9459300614916568,1.8654032130644018,2.2663531679654354,2.725928160904381,normal
AMY1,24.082019785974566,4.494098824085331,2.0555097818909305,38.37384505476948,7.26160251811582,3.8882582195575366,0.9998379335128375,1.3306130634896296,1.954034261898606,normal
ANC1,20.02839639449035,4.10928664586801,-2.4847336713246735,37.372537110722035,8.216242698543246,5.012340126122497,1.3429652153614198,1.7293258658351758,-1.7627204466886146,normal
ANP1,3.071927375245616,0.4054039522761605,0.14042806620584825,15.833351759031824,1.9370472480003695,0.7423281117619555,5.208097559848719,6.388235714112606,6.448035291682337,normal
ANS1,15.973799389786684,1.7913624925060663,-0.008780628302428966,34.32435671929874,4.04417650118079,1.3159912452507567,1.7375023281723034,2.5209498606262626,-1.8536345782287964,normal
ANV1,5.0019142352794965,0.7526456497184806,0.7965863839630041,19.859645389579903,2.981269474283553,3.4817223691756274,3.8346701873816222,4.792469321438402,4.767007019696398,normal
AOP1,16.13835379440389,2.010238456050395,-0.37371226298611293,34.9372331985673,5.22283138935591,1.6530251360604495,1.7242718077136772,2.6596936244672125,-2.6681078545409562,normal
AOS1,3.8499866965580845,0.5754509083689839,0.15631179784897725,17.694405286969065,2.8927786443283785,0.7520455843257311,4.504877761999697,5.992397843738971,5.289057441407049,normal
AOV1,3.214760665934553,0.1386559091842512,0.1715862017696921,16.877566872377823,0.8808006370022768,1.1525635196426622,5.175262351753853,8.118824749876321,8.528387488832035,normal
APB1,13.874859500000516,2.7887798469114524,0.6753652998235675,31.331392112916042,6.805684547249312,1.8731712401326714,1.8595941142132786,2.3566071922807934,3.002489006647608,normal
APF1,8.464010918945027,1.9876775007841443,1.2828778493618598,24.894395676683,5.86930450760413,4.0174323329339074,2.6703431230122483,3.0576913567958455,3.2356249592100936,normal
API1,27.937947957882646,3.6876916793558023,0.6262389680581133,41.74387961282415,6.024787975300029,2.28325033518217,0.8418894951563018,1.294966363261705,1.9382654424783594,normal
APT1,6.523266211889902,0.08201916467741172,0.40772011245270984,24.000564582285854,0.8436139212297389,1.9527167137545964,3.442171483250296,6.6134554142568724,5.804214753753245,normal
APV1,13.944112340853144,2.3051091573411324,0.8031756017032713,31.749377156300586,5.570163900502044,2.3246551496645163,1.8745227050868536,2.3538062685963044,3.103730623427976,normal
